Non Nutrient Data.Image URL,Non Nutrient Data.Original Name,Non Nutrient Data.Unit,Non Nutrient Data.Amount,Non Nutrient Data.Price per Unit,Non Nutrient Data.Weight per Unit (g),Non Nutrient Data.Price per 100g,Non Nutrient Data.Regulated Name,Non Nutrient Data.Regulated Name English,Non Nutrient Data.FDC Name,Non Nutrient Data.Food Category,Energy.Energy [KCAL],Macronutrient.Carbohydrate [G],Macronutrient.Fiber [G],Macronutrient.Protein [G],Macronutrient.Saturated Fat [G],Macronutrient.Total Fat [G],Micronutrient.Calcium [MG],Micronutrient.Choline [MG],Micronutrient.Copper [MG],Micronutrient.Folate [UG],Micronutrient.Iron [MG],Micronutrient.Magnesium [MG],Micronutrient.Manganese [MG],Micronutrient.Niacin [MG],Micronutrient.Omega 3 (ALA) [G],Micronutrient.Omega 6 [G],Micronutrient.Phosphorus [MG],Micronutrient.Potassium [MG],Micronutrient.Riboflavin [MG],Micronutrient.Selenium [UG],Micronutrient.Sodium [MG],Micronutrient.Thiamin [MG],Micronutrient.Vitamin A [UG],Micronutrient.Vitamin B-12 [UG],Micronutrient.Vitamin B-6 [MG],Micronutrient.Vitamin C [MG],Micronutrient.Vitamin E [MG],Micronutrient.Zinc [MG],Micronutrient.Omega 3 (EPA + DHA) [G],Micronutrient.Vitamin K [UG],Non Nutrient Data.Fullness Factor,Insulin Index,Insulin Index Food Name,Non Nutrient Data.Preparation Time
"https://img.rewe-static.de/0440964/23270642_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Cantaloupe-Melone 1 Stück,Stück,1.0,2.99,1500.0,0.1993333333333333,"Melone, roh","Melon, raw","Melons, cantaloupe, raw",Fruits and Fruit Juices,37.71,8.16,0.9,0.84,0.051,0.19,9.0,7.6,0.041,21.0,0.21,12.0,0.041,0.734,0.0593333333333333,0.0,15.0,267.0,0.019,0.4,16.0,0.041,169.0,0.0,0.072,36.7,0.025,0.18,0.0,2.5,3.945063303810439,93,"Honeydew melon, raw","Melons, cantaloupe, raw"
"https://img.rewe-static.de/0273709/32411949_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Bio Broccoli tiefgefroren 300g,100g,3.0,0.6,100.0,0.6,"Broccoli, tiefgefroren","Broccoli, frozen","Broccoli, frozen, chopped, unprepared",Vegetables and Vegetable Products,32.97,4.78,3.0,2.81,0.044,0.29,56.0,14.9,0.038,67.0,0.81,18.0,0.294,0.47,0.1015,0.0,50.0,212.0,0.096,2.8,24.0,0.053,52.0,0.0,0.13,56.4,0.61,0.48,0.0,81.1,4.383706578079887,29,Broccoli,"Broccoli, frozen, chopped, unprepared"
"https://img.rewe-static.de/7984524/31583359_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Bio Heidelbeeren 175g,100g,1.75,1.59,100.0,1.59,"Heidelbeeren, roh","Blueberries, raw","Blueberries, raw",Fruits and Fruit Juices,63.89,14.49,2.4,0.74,0.028,0.33,6.0,6.0,0.057,6.0,0.28,6.0,0.336,0.418,0.019,0.0,12.0,77.0,0.041,0.1,1.0,0.037,3.0,0.0,0.052,9.7,0.285,0.16,0.0,19.3,2.934135284314286,60,"Grapes, black, raw","Blueberries, raw"
"https://img.rewe-static.de/7293036/28435059_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Beste Wahl Buttercroissants 360g,100g,3.6,1.02,100.0,1.02,"Buttercroissants, gebacken","Butter croissants, baked","Croissants, butter",Baked Products,405.0,45.8,2.6,8.2,11.659,21.0,37.0,38.8,0.08,88.0,2.03,16.0,0.33,2.188,0.3705,0.0,105.0,118.0,0.241,22.7,384.0,0.388,206.0,0.08,0.058,0.2,0.42,0.75,0.005,1.8,1.5943185576309125,79,French toast,"Croissants, butter"
"https://img.rewe-static.de/2900028/25842953_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Regional Laugenbrezen 5 Stück,100g,6.18,0.4,100.0,0.4,"Laugenbrezen, roh","Pretzels, raw","Pretzels, soft, unsalted",Snacks,344.86,71.04,1.7,8.2,0.695,3.1,23.0,17.7,0.126,24.0,3.92,21.0,0.0,4.27,0.0,0.0,79.0,88.0,0.29,17.2,252.0,0.41,0.0,0.0,0.02,0.0,0.27,0.94,0.0,2.7,1.7277038945966954,74,"Pretzels, reduced-fat","Pretzels, soft, unsalted"
"https://img.rewe-static.de/9037720/39571349_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Bio Kürbis Butternut 1 Stück,100g,10.0,0.4,100.0,0.4,"Kürbis, Butternut, roh","Pumpkin, butternut, raw","Pumpkin, raw",Vegetables and Vegetable Products,30.9,6.5,0.5,1.0,0.052,0.1,21.0,8.2,0.127,16.0,0.8,12.0,0.125,0.6,0.03,0.0,44.0,340.0,0.11,0.3,1.0,0.05,426.0,0.0,0.061,9.0,0.53,0.32,0.0,1.1,4.4442348347459735,77,Pumpkin,"Pumpkin, raw"
"https://img.rewe-static.de/7831283/42944031_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Feine Welt Portobello Pilze 200g,100g,2.0,1.84,100.0,1.84,"Portobello Pilze, roh","Portobello mushrooms, raw","Mushrooms, portabella, raw",Vegetables and Vegetable Products,27.07,3.87,1.3,2.11,0.01,0.35,3.0,21.2,0.286,28.0,0.31,0.0,0.069,4.494,0.061,0.0493333333333333,108.0,364.0,0.13,18.6,9.0,0.059,0.0,0.025,0.148,0.0,0.01,0.53,0.0,0.0,4.579980887550583,4,"Avocado, raw, peeled","Mushrooms, portabella, raw"
"https://img.rewe-static.de/7180293/27908773_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Bio Rote Bete gekocht 500g,100g,5.0,0.29,100.0,0.29,"Rote Bete, gekocht","Beetroot, cooked","Beets, cooked, boiled, drained",Vegetables and Vegetable Products,48.18,9.96,2.0,1.68,0.028,0.18,16.0,6.3,0.074,80.0,0.79,23.0,0.326,0.331,0.0555,0.0,38.0,305.0,0.04,0.7,77.0,0.027,2.0,0.0,0.067,3.6,0.02,0.35,0.0,0.2,3.473701498723852,88,"Potato, russet, peeled, boiled","Beets, cooked, boiled, drained"
"https://img.rewe-static.de/8856174/37646642_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Beste Wahl Sauerkirschen ganz 300g,100g,3.0,0.66,100.0,0.66,"Sauerkirschen, ganz, roh","Sour cherries, whole, raw","Cherries, sour, red, raw",Fruits and Fruit Juices,55.42,12.18,1.6,1.0,0.068,0.3,16.0,6.1,0.104,8.0,0.32,9.0,0.112,0.4,0.0,0.0,15.0,173.0,0.04,0.0,3.0,0.03,64.0,0.0,0.044,10.0,0.035,0.1,0.0,2.1,3.1789247036556563,43,"Apple, red delicious, raw","Cherries, sour, red, raw"
"https://img.rewe-static.de/8393848/31025411_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff","REWE Bio Kartoffelpuffer 600g, 10 Stück",100g,6.0,0.58,100.0,0.58,Kartoffelpuffer,Potato pancakes,Potato pancakes,Vegetables and Vegetable Products,268.4,27.81,3.3,6.08,2.496,14.76,32.0,74.2,0.18,41.0,1.67,36.0,0.26,1.672,0.1989999999999999,0.0,128.0,622.0,0.173,8.9,764.0,0.158,32.0,0.145,0.448,27.6,0.115,0.7,0.009,2.7,1.7516015448208422,121,Potato,Potato pancakes
"https://img.rewe-static.de/8900568/38489736_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Kinder Schokolade Eis 4x55ml,100g,0.55,6.35,100.0,6.35,"Eis, Schokolade, tiefgefroren","Ice cream, chocolate, frozen","Ice cream, soft serve, chocolate",Dairy and Egg Products,222.2,22.2,0.7,4.1,7.46,13.0,131.0,26.0,0.03,9.0,0.21,12.0,0.005,0.095,0.1699999999999999,0.0,116.0,177.0,0.182,3.0,61.0,0.049,162.0,0.25,0.048,0.8,0.305,0.52,0.0,0.9,1.7556090341431163,89,Ice cream,"Ice cream, soft serve, chocolate"
"https://img.rewe-static.de/2484343/25265661_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Kartoffeln Drillinge festkochend 1kg,100g,10.0,0.22,100.0,0.22,"Kartoffeln, roh","Potatoes, raw","Potatoes, raw, skin",Vegetables and Vegetable Products,60.94,12.44,2.5,2.57,0.026,0.1,30.0,0.0,0.423,17.0,3.24,23.0,0.602,1.033,0.0,0.0,38.0,413.0,0.038,0.3,10.0,0.021,0.0,0.0,0.239,11.4,0.0,0.35,0.0,0.0,3.103174394791487,88,"Potato, russet, peeled, boiled","Potatoes, raw, skin"
"https://img.rewe-static.de/8363050/30244985_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Bio Edamame ohne Schote 300g,100g,3.0,1.2,100.0,1.2,"Edamame, ohne Schote, roh","Edamame, shelled, raw","Edamame, frozen, unprepared",Vegetables and Vegetable Products,117.89,7.61,4.8,11.22,0.0,4.73,60.0,56.0,0.324,303.0,2.11,61.0,1.01,0.925,0.2936666666666667,0.0,161.0,482.0,0.265,0.0,6.0,0.15,0.0,0.0,0.135,9.7,0.72,1.32,0.0,31.4,2.724924464085788,39,"Corn, frozen","Edamame, frozen, unprepared"
"https://img.rewe-static.de/1033059/23275447_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Stangenbohnen breit 500g,100g,5.0,0.74,100.0,0.74,"Stangenbohnen, breit, roh","Broad beans, raw","Broadbeans (fava beans), mature seeds, raw",Legumes and Legume Products,351.41,58.29,25.0,26.12,0.254,1.53,103.0,95.8,0.824,423.0,6.7,192.0,1.626,2.832,1.0865,0.0,421.0,1062.0,0.333,8.2,13.0,0.555,3.0,0.0,0.366,1.4,0.025,3.14,0.0,9.0,3.677907268412021,120,Navy bean,"Broadbeans, fava beans, raw"
"https://img.rewe-static.de/8611417/34631148_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Garten Bio Demeter Blumenkohl 300g,100g,3.0,0.73,100.0,0.73,Blumenkohl,Cauliflower,"Cauliflower, raw",Vegetables and Vegetable Products,30.08,4.97,2.0,1.92,0.13,0.28,22.0,44.3,0.039,57.0,0.42,15.0,0.155,0.507,0.049,0.0043333333333333,44.0,299.0,0.06,0.6,30.0,0.05,0.0,0.0,0.184,48.2,0.04,0.27,0.0,15.5,4.566879665664887,48,Cauliflower,"Cauliflower, raw"
"https://img.rewe-static.de/1947336/23272008_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Beste Wahl Shiitake 150g,100g,1.5,2.33,100.0,2.33,"Shiitake, roh","Shiitake mushrooms, raw","Mushrooms, shiitake, raw",Vegetables and Vegetable Products,40.53,6.79,2.5,2.24,0.0,0.49,2.0,0.0,0.142,13.0,0.41,20.0,0.23,3.877,0.0926666666666666,0.0,112.0,304.0,0.217,5.7,9.0,0.015,0.0,0.0,0.293,0.0,0.0,1.03,0.0,0.0,3.862506031404107,4,"Avocado, raw, peeled","Mushrooms, shiitake, raw"
"https://img.rewe-static.de/7244937/27954112_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Zitronengras 50g,100g,0.5,3.58,100.0,3.58,"Zitronengras, roh","Lemongrass, raw","Lemon grass (citronella), raw",Vegetables and Vegetable Products,112.93,25.31,0.0,1.82,0.119,0.49,65.0,0.0,0.266,75.0,8.17,60.0,5.224,1.101,0.0,0.0,101.0,723.0,0.135,0.7,6.0,0.065,0.0,0.0,0.08,2.6,0.0,2.23,0.0,0.0,2.232646925430421,93,"Honeydew melon, raw","Lemon grass, raw"
"https://img.rewe-static.de/0167132/27409427_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Beste Wahl Alaska Seelachsfilets...,100g,4.0,0.75,100.0,0.75,"Seelachsfilets, Alaska, roh","Pollock fillets, Alaska, raw","Fish, pollock, Alaska, raw",Finfish and Shellfish Products,76.06,0.0,0.0,17.17,0.148,0.82,12.0,0.0,0.041,0.0,0.27,34.0,0.011,0.0,0.0,0.0055,190.0,331.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.235,0.0,3.4861004099537127,59,Alaska pollock,"Fish, pollock, Alaska, raw"
"https://img.rewe-static.de/0483303/24569873_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Salatgurke 1 Stück,Stück,1.0,0.65,400.0,0.1625,"Gurke, roh","Cucumber, raw","Cucumber, peeled, raw",Vegetables and Vegetable Products,12.44,2.16,0.7,0.59,0.078,0.16,14.0,5.7,0.071,14.0,0.22,12.0,0.073,0.037,0.0206666666666666,0.0,21.0,136.0,0.025,0.1,2.0,0.031,4.0,0.0,0.051,3.2,0.015,0.17,0.0,7.2,4.502837250698333,59,"Banana, raw, peeled","Cucumber, peeled, raw"
"https://img.rewe-static.de/8091575/29871909_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Bio Rosenkohl 300g,100g,3.0,0.8,100.0,0.8,Rosenkohl,Brussels sprouts,"Brussels sprouts, raw",Vegetables and Vegetable Products,52.02,8.95,3.8,3.38,0.062,0.3,42.0,19.1,0.07,61.0,1.4,23.0,0.337,0.745,0.049,0.0,69.0,389.0,0.09,1.6,25.0,0.139,38.0,0.0,0.219,85.0,0.44,0.42,0.0,177.0,3.4429676908457845,29,Broccoli,"Brussels sprouts, raw"
"https://img.rewe-static.de/8725488/36570835_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Beyond Meat Sausage vegan 200g,100g,2.0,2.0,100.0,2.0,"Sausage, vegan","Sausage, vegan","Sausage, meatless",Legumes and Legume Products,276.92,8.09,2.8,20.28,2.926,18.16,63.0,69.7,0.25,26.0,3.72,36.0,0.725,11.195,0.957,0.0,225.0,231.0,0.402,7.4,888.0,2.343,0.0,0.0,0.828,0.0,1.05,1.46,0.0,0.0,2.414869241964814,19,Meat,"Sausage, meatless"
"https://img.rewe-static.de/2955696/25998427_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",De Beukelaer Eiswaffeln Vanille 20 Stück 50g,100g,0.5,2.98,100.0,2.98,Eiswaffeln,Ice cream cones,Ice cream sundae cone,Dairy and Egg Products,253.56,28.89,1.0,3.0,2.717,14.0,60.0,11.9,0.082,19.0,0.36,20.0,0.087,1.111,0.0335,0.0,128.0,204.0,0.213,2.3,115.0,0.09,117.0,0.175,0.05,0.0,0.055,0.56,0.0,0.5,1.6132478368996774,89,Ice cream sandwich,Ice cream sundae cone
"https://img.rewe-static.de/9507019/27054888_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Florette Babyspinat 100g,100g,1.0,1.99,100.0,1.99,"Spinat, roh","Spinach, raw","Spinach, raw",Vegetables and Vegetable Products,29.47,3.63,2.2,2.86,0.063,0.39,99.0,19.3,0.13,194.0,2.71,79.0,0.897,0.724,0.1236666666666666,0.0,49.0,558.0,0.189,1.0,79.0,0.078,469.0,0.0,0.195,28.1,1.015,0.53,0.0,482.9,4.622695035331582,4,"Avocado, raw, peeled","Spinach, raw"
"https://img.rewe-static.de/2467008/29022864_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Bio Blattsalat Mix 125g,100g,1.25,1.35,100.0,1.35,"Blattsalat, roh","Leaf lettuce, raw","Lettuce, green leaf, raw",Vegetables and Vegetable Products,18.270000000000003,2.87,1.3,1.36,0.02,0.15,36.0,13.6,0.029,38.0,0.86,13.0,0.25,0.375,0.037,0.0,29.0,194.0,0.08,0.6,28.0,0.07,370.0,0.0,0.09,9.2,0.11,0.18,0.0,126.3,4.542481173925582,4,"Avocado, raw, peeled","Lettuce, green, raw"
"https://img.rewe-static.de/8687774/34779968_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Krone Lieblings Bio Garnele 80g,100g,0.8,4.99,100.0,4.99,"Garnele, roh","Shrimp, raw","Crustaceans, shrimp, raw",Finfish and Shellfish Products,84.99000000000001,0.0,0.0,20.1,0.101,0.51,64.0,0.0,0.391,0.0,0.52,35.0,0.033,0.0,0.002,0.011,214.0,264.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.061,0.0,3.482280141459201,21,"Prawns, boiled, peeled","Crustaceans, shrimp, raw"
"https://img.rewe-static.de/7776274/36926707_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",The Vegetarian Butcher Chick-Eria Filets vegan...,100g,1.8,1.94,100.0,1.94,"Filets, vegan",Vegan fillets,Vegetarian fillets,Legumes and Legume Products,290.0,9.0,6.1,23.0,2.849,18.0,95.0,82.0,0.925,102.0,2.0,23.0,0.0,12.0,0.0,0.0,450.0,600.0,0.9,1.0,490.0,1.1,0.0,4.2,1.5,0.0,1.725,1.4,0.0,0.0,2.6526405242882025,54,"Fish fillet, battered",Vegetarian fillets
"https://img.rewe-static.de/0206057/2052750_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Bio Salami 70g,100g,0.7,2.7,100.0,2.7,Salami,Salami,"Salami, Italian, pork",Sausages and Luncheon Meats,424.6,1.2,0.0,21.7,13.1,37.0,10.0,0.0,0.16,2.0,1.52,22.0,0.07,5.6,1.138,0.0,229.0,340.0,0.33,25.4,1890.0,0.93,0.0,2.8,0.55,0.0,0.0,4.2,0.0,0.0,1.938089000333978,16,Bologna sausage,"Salami, Italian, pork"
"https://img.rewe-static.de/7808032/36096770_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",REWE Regional Hähnchen...,100g,4.0,1.5,100.0,1.5,"Hähnchen, roh","Chicken, raw","Chicken, ground, raw",Poultry Products,142.82,0.04,0.0,17.44,2.301,8.1,6.0,58.8,0.065,1.0,0.82,21.0,0.016,5.575,0.5770000000000001,0.6585,178.0,522.0,0.241,10.2,60.0,0.109,0.0,0.28,0.512,0.0,0.135,1.47,0.031,0.8,2.778698585362774,17,"Chicken, roast, without skin","Chicken, ground, raw"
"https://img.rewe-static.de/7067903/27166080_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",ja! Blumenkohl tiefgefroren 1kg,100g,10.0,0.22,100.0,0.22,"Blumenkohl, tiefgefroren","Cauliflower, frozen","Cauliflower, frozen, unprepared",Vegetables and Vegetable Products,29.19,4.68,2.3,2.01,0.041,0.27,22.0,41.9,0.031,64.0,0.54,12.0,0.197,0.429,0.089,0.0,35.0,193.0,0.07,0.8,24.0,0.051,1.0,0.0,0.123,48.8,0.035,0.17,0.0,14.8,4.581132545692583,48,Cauliflower,"Cauliflower, frozen, unprepared"
"https://img.rewe-static.de/8484122/32284529_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",ja! Lasagne Gemüse 400g,100g,4.0,0.47,100.0,0.47,"Lasagne, Gemüse, roh","Lasagna, vegetable, raw","Lasagna, Vegetable, frozen, baked","Meals, Entrees, and Side Dishes",138.56,14.18,1.9,6.87,2.866,6.04,150.0,12.3,0.073,14.0,0.55,21.0,0.191,0.81,0.2505,0.0,140.0,170.0,0.185,14.1,445.0,0.117,68.0,0.295,0.102,1.1,0.23,0.87,0.0,17.8,2.2843982930692874,34,"Lasagne, beef","Lasagna, Vegetable, frozen, baked"
"https://img.rewe-static.de/7125770/27166971_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",ja! Rosenkohl tiefgefroren 1kg,100g,10.0,0.22,100.0,0.22,"Rosenkohl, tiefgefroren","Brussels sprouts, frozen","Brussels sprouts, frozen, unprepared",Vegetables and Vegetable Products,50.25,7.86,3.8,3.78,0.084,0.41,26.0,17.6,0.033,123.0,0.93,20.0,0.311,0.638,0.11,0.0,62.0,370.0,0.122,1.5,10.0,0.105,31.0,0.0,0.202,74.1,0.25,0.31,0.0,188.7,3.5273080970676407,39,"Corn, frozen","Brussels sprouts, frozen, unprepared"
"https://img.rewe-static.de/2875700/26807651_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Noa Hummus Natur 175g,100g,1.75,1.02,100.0,1.02,Hummus,Hummus,"Hummus, commercial",Legumes and Legume Products,251.5,15.0,5.5,7.78,2.562,17.82,47.0,0.0,0.377,48.0,2.54,75.0,1.155,1.024,0.3555,2.692,181.0,312.0,0.127,4.7,426.0,0.16,1.0,0.0,0.146,0.0,0.77,1.44,0.0,22.8,1.938108525793789,52,Hummus,"Hummus, commercial"
"https://img.rewe-static.de/8994153/20525029_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Andechser Natur Bio-Jogurt Natur 500g,100g,5.0,0.38,100.0,0.38,"Joghurt, Natur","Yogurt, plain","Yogurt, plain, low fat",Dairy and Egg Products,63.11,7.04,0.0,5.25,1.0,1.55,183.0,15.2,0.013,11.0,0.08,17.0,0.004,0.114,0.2555,0.0,144.0,234.0,0.214,3.3,70.0,0.044,14.0,0.28,0.049,0.8,0.015,0.89,0.0,0.2,3.170695836355831,46,Yogurt,"Joghurt, fettarm"
"https://img.rewe-static.de/0755656/4782630_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Wiesenhof Geflügel-Mortadella 100g,100g,1.0,1.59,100.0,1.59,"Mortadella, Geflügel, roh","Mortadella, poultry, raw","Mortadella, beef, pork",Sausages and Luncheon Meats,306.19,3.05,0.0,16.37,9.51,25.39,18.0,72.2,0.06,3.0,1.4,11.0,0.03,2.673,0.8734999999999999,0.0,97.0,163.0,0.153,22.6,1246.0,0.119,0.0,0.74,0.13,0.0,0.11,2.1,0.0,1.6,2.075310943428985,16,Bologna sausage,"Mortadella, Rind, Schwein"
"https://img.rewe-static.de/1073678/21306346_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Zitronen 500g im Netz,100g,5.0,0.2,100.0,0.2,"Zitronen, roh","Lemons, raw","Lemons, raw, without peel",Fruits and Fruit Juices,44.38,9.32,2.8,1.1,0.039,0.3,26.0,5.1,0.037,11.0,0.6,8.0,0.03,0.1,0.0,0.0,16.0,138.0,0.02,0.4,2.0,0.04,1.0,0.0,0.08,53.0,0.075,0.06,0.0,0.0,3.617145763932902,44,"Orange, raw, peeled","Zitrone, roh"
"https://img.rewe-static.de/4277902/2343970_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Reinert Schinken Nuggetz 3x50g,100g,0.5,5.98,100.0,5.98,"Schinken, roh","Ham, raw","Ham, minced",Sausages and Luncheon Meats,258.6,1.84,0.0,16.28,7.181,20.68,10.0,69.4,0.08,1.0,0.79,16.0,0.031,4.162,0.7945,0.0,157.0,311.0,0.19,20.0,1245.0,0.712,0.0,0.475,0.26,0.0,0.135,1.9,0.0,0.0,2.2205625099913755,19,Ham,"Schinken, gehackt"
"https://img.rewe-static.de/8305513/37348215_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",UNSER LAND Bio Feines Roggenbrot 500g,100g,5.0,0.82,100.0,0.82,Roggenbrot,Rye bread,Rye grain,Cereal Grains and Pasta,359.47,75.86,15.1,10.34,0.197,1.63,24.0,30.4,0.367,38.0,2.63,110.0,2.577,4.27,0.28,0.0,332.0,510.0,0.251,13.9,2.0,0.316,1.0,0.0,0.294,0.0,0.425,2.65,0.0,5.9,2.87805484946025,73,Rye,Roggenkorn
"https://img.rewe-static.de/1218820/24569461_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Bio Ingwer ca. 100g,100g,1.0,0.79,100.0,0.79,"Ingwer, roh","Ginger, raw","Ginger root, raw",Vegetables and Vegetable Products,85.11,17.77,2.0,1.82,0.203,0.75,16.0,28.8,0.226,11.0,0.6,43.0,0.229,0.75,0.038,0.0,34.0,415.0,0.034,0.7,13.0,0.025,0.0,0.0,0.16,5.0,0.13,0.34,0.0,0.1,2.57137763662815,73,Gingerbread,"Ingwerwurzel, roh"
"https://img.rewe-static.de/8293683/29362929_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Wasa Tasty Snacks Sesame & Sea Salt 235g,100g,2.35,1.27,100.0,1.27,"Snacks, Sesame & Sea Salt","Snacks, sesame & sea salt","Snacks, sesame sticks, wheat-based, salted",Snacks,559.9,46.5,2.8,10.9,6.48,36.7,170.0,17.0,0.406,22.0,0.74,45.0,0.904,1.552,0.467,0.0,138.0,177.0,0.063,17.1,1488.0,0.123,0.0,0.0,0.086,0.0,1.925,1.17,0.0,8.0,1.3142877562380535,15,"Peanuts, salted, roasted","Snacks, Sesamstangen, Weizenbasis, gesalzen"
"https://img.rewe-static.de/8040696/30222426_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Zentis Original Aachener Pflümli 195g,100g,1.95,0.82,100.0,0.82,"Pflümli, roh","Plums, raw","Plums, raw",Fruits and Fruit Juices,51.0,11.42,1.4,0.7,0.017,0.28,6.0,1.9,0.057,5.0,0.17,7.0,0.052,0.417,0.0606666666666666,0.0,16.0,157.0,0.026,0.0,0.0,0.028,17.0,0.0,0.029,9.5,0.13,0.1,0.0,6.4,3.3134190907971623,60,"Grapes, black, raw","Pflaumen, roh"
"https://img.rewe-static.de/7198087/30313136_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",MadeGood Bio Chocolate Chip Granola Riegel...,100g,1.44,2.22,100.0,2.22,"Granola Riegel, Schokolade","Granola bars, chocolate","Granola bar, soft, milk chocolate coated, peanut butter",Snacks,535.6,54.1,3.8,9.6,17.065,31.2,108.0,24.7,0.323,25.0,1.45,67.0,0.0,3.29,0.0,0.0,227.0,339.0,0.21,15.7,193.0,0.1,8.0,0.23,0.11,0.6,2.295,1.47,0.0,5.7,1.423463471662545,37,Candy bar,"Müsliriegel, weich, mit Milchschokolade überzogen, Erdnussbutter"
"https://img.rewe-static.de/7261673/27767336_digital-image.png?resize=152px:152px&output-quality=80&output-format=jpeg&im=BackgroundColor,color=fffff",Birne grün 1kg,100g,10.0,0.22,100.0,0.22,"Birne, roh","Pear, raw","Pears, raw",Fruits and Fruit Juices,63.62,15.23,3.1,0.36,0.022,0.14,9.0,5.1,0.082,7.0,0.18,7.0,0.048,0.161,0.0083333333333333,0.0,12.0,116.0,0.026,0.1,1.0,0.012,1.0,0.0,0.029,4.3,0.06,0.1,0.0,4.4,2.9317312813927874,43,"Apple, red delicious, raw","Birnen, roh"
